cn,arxiv_id,doi,inspire_url,title
1112014,1204.4861,10.1103/PhysRevD.86.014009,https://inspirehep.net/literature/1112014,"Drell-Yan Lepton-Pair-Jet Correlation in pA collisions"
1112181,1204.5356,10.1088/0954-3899/39/9/095003,https://inspirehep.net/literature/1112181,"Empirical determination of charm quark energy loss and its consequences for azimuthal anisotropy"
1112402,1206.3815,10.1016/j.physletb.2012.01.019,https://inspirehep.net/literature/1112402,"Systematic analysis of the incoming quark energy loss in cold nuclear matter"
1113925,1205.1759,10.1016/j.nuclphysb.2012.07.023,https://inspirehep.net/literature/1113925,"Forward Z-boson production and the unintegrated sea quark density"
1114504,1205.2916,10.1103/PhysRevD.88.014014,https://inspirehep.net/literature/1114504,"Parton Orbital Angular Momentum and Final State Interactions"
1115192,1205.3806,10.1007/JHEP07(2012)108,https://inspirehep.net/literature/1115192,"Factorization and NNLL Resummation for Higgs Production with a Jet Veto"
1115196,1205.3860,10.1103/PhysRevC.86.054907,https://inspirehep.net/literature/1115196,"Components of the dilepton continuum in Pb+Pb collisions at $\sqrt{s_{_{NN}}} = 2.76 $ TeV"
1115605,1205.4760,10.1016/j.physletb.2012.07.035,https://inspirehep.net/literature/1115605,"Predictions for Drell-Yan $\phi^*$ and $Q_T$ observables at the LHC"
1116278,1205.6108,10.1140/epjc/s10052-012-2069-z,https://inspirehep.net/literature/1116278,"Drell-Yan as a probe of small x partons at the LHC"
1116426,1205.6358,"",https://inspirehep.net/literature/1116426,"TMD PDFs: A Monte Carlo implementation for the sea quark distribution"
1117866,1206.2178,10.3204/DESY-PROC-2012-02/155,https://inspirehep.net/literature/1117866,"Update and Comparison of Nuclear Parton Distribution Functions and Neutrino DIS"
1117869,1206.2223,10.1007/JHEP02(2013)060,https://inspirehep.net/literature/1117869,"The Treatment of the Infrared Region in Perturbative QCD"
1118295,1206.3143,10.22323/1.157.0050,https://inspirehep.net/literature/1118295,"Quark phase-space distributions and orbital angular momentum"
1118749,1206.4212,10.22323/1.157.0061,https://inspirehep.net/literature/1118749,"Layout of Wilson lines and light-cone peculiarities of transverse-momentum dependent PDFs"
1120533,1206.7039,10.22323/1.157.0059,https://inspirehep.net/literature/1120533,"Integrated and unintegrated PDFs and GPDs from effective two-body light-cone wave functions"
1121134,1207.0812,10.1088/1742-6596/403/1/012042,https://inspirehep.net/literature/1121134,"Effects of Quark Spin Flip on the Collins Fragmentation Function in a Toy Model"
1121392,1207.1303,10.1016/j.nuclphysb.2012.10.003,https://inspirehep.net/literature/1121392,"Parton distributions with LHC data"
1122847,1207.3973,10.1016/j.physletb.2012.10.082,https://inspirehep.net/literature/1122847,"Forward-Backward Asymmetry of Drell-Yan Lepton Pairs in $pp$ Collisions at $\sqrt{s} = 7$ TeV"
1124049,1207.6521,10.22323/1.157.0037,https://inspirehep.net/literature/1124049,"Correlations in Multi-Parton Interactions"
1124181,1207.6866,"",https://inspirehep.net/literature/1124181,"Angular distrubution of Drell-Yan leptons in the Parton Reggeization Approach"
1124333,1207.7138,10.1103/PhysRevD.86.052010,https://inspirehep.net/literature/1124333,"Transverse momentum cross section of $e^+e^-$ pairs in the $Z$-boson region from $p\bar{p}$ collisions at $\sqrt{s}=1.96$ TeV"
1125857,1208.0662,10.1103/PhysRevD.86.074011,https://inspirehep.net/literature/1125857,"Structure of divergences in Drell-Yan process with small transverse momentum"
1125861,1208.0751,10.1016/j.nuclphysa.2012.12.107,https://inspirehep.net/literature/1125861,"Parton energy loss in cold nuclei"
1126143,1208.1281,10.1140/epjc/s10052-013-2636-y,https://inspirehep.net/literature/1126143,"Model-Independent Evolution of Transverse Momentum Dependent Distribution Functions (TMDs) at NNLL"
1126149,1208.1444,10.3204/DESY-PROC-2012-02/302,https://inspirehep.net/literature/1126149,"ABM11 parton distributions and benchmarks"
1127460,"","",https://inspirehep.net/literature/1127460,"COMPASS-II Proposal"
1127612,1208.3065,10.1142/S2010194512009129,https://inspirehep.net/literature/1127612,"Wigner distributions and quark orbital angular momentum"
1128034,1208.3642,10.1103/PhysRevD.86.094007,https://inspirehep.net/literature/1128034,"Polarized gluon studies with charmonium and bottomonium at LHCb and AFTER"
1128262,1208.3844,"",https://inspirehep.net/literature/1128262,"RS model with a small curvature and Drell-Yan process at the LHC"
1181780,1208.4965,10.1103/PhysRevD.87.054010,https://inspirehep.net/literature/1181780,"Azimuthal asymmetries for quark pair production in pA collisions"
1181995,1208.5410,10.1142/S2010194512009142,https://inspirehep.net/literature/1181995,"Loop space and evolution of the light-like Wilson polygons"
1182519,1208.5967,10.1103/PhysRevD.86.094034,https://inspirehep.net/literature/1182519,"Combining QCD and electroweak corrections to dilepton production in FEWZ"
1182523,1208.5774,10.1103/PhysRevLett.110.082001,https://inspirehep.net/literature/1182523,"Transverse-momentum resummation for top-quark pairs at hadron colliders"
1184167,1209.0074,10.1063/1.4826835,https://inspirehep.net/literature/1184167,"Asymmetric parton distributions of the nucleon"
1184212,1209.0269,10.1142/S2010194512009105,https://inspirehep.net/literature/1184212,"Generalized Universality for TMD Distribution Functions"
1184367,1209.0673,10.1007/JHEP12(2012)08,https://inspirehep.net/literature/1184367,"A next-to-next-to-leading order calculation of soft-virtual cross sections"
1184815,1209.1541,10.3204/DESY-PROC-2012-02/256,https://inspirehep.net/literature/1184815,"Phenomenology of Sivers Effect with TMD Evolution"
1186192,"","",https://inspirehep.net/literature/1186192,"Parton Distribution Function Studies and a Measurement of Drell-Yan Produced Muon Pairs at LHCb"
1186397,1209.3892,10.1142/S2010194512009130,https://inspirehep.net/literature/1186397,"Definition and Evolution of Transverse Momentum Distributions"
1187789,1209.5022,"",https://inspirehep.net/literature/1187789,"Two-parametric model-independent observables for $Z'$ searching at the Tevatron"
1188316,1209.6305,"",https://inspirehep.net/literature/1188316,"Unintegrated sea quark at small x and vector boson production"
1189816,1210.2100,10.1103/PhysRevD.87.034018,https://inspirehep.net/literature/1189816,"Equality of Two Definitions for Transverse Momentum Dependent Parton Distribution Functions"
1190054,"",10.3204/DESY-PROC-2012-03/26,https://inspirehep.net/literature/1190054,"Isolated jet production with multi-Regge kinematics at Tevatron and LHC"
1190061,"",10.3204/DESY-PROC-2012-03/11,https://inspirehep.net/literature/1190061,"Correlations in multiparton interactions"
1190200,1210.2927,10.1007/JHEP04(2013)152,https://inspirehep.net/literature/1190200,"Exploring Drell-Yan signals from the 4D Composite Higgs Model at the LHC"
1191020,1210.4790,10.1103/PhysRevD.87.014012,https://inspirehep.net/literature/1191020,"Beam single spin asymmetry of neutral pion production in semi-inclusive deep inelastic scattering"
1191915,1210.5434,10.1007/JHEP01(2013)121,https://inspirehep.net/literature/1191915,"Angular correlations in the double Drell-Yan process"
1203965,"","",https://inspirehep.net/literature/1203965,"Charged particle multiplicities in pp interactions at sqrt(s) = 7 TeV measured with the ATLAS detector at the LHC"
1204003,"","",https://inspirehep.net/literature/1204003,"Measurements of multijet production cross sections in proton-proton collisions at 7 TeV center-of-mass energy with the ATLAS Detector"
1204006,"","",https://inspirehep.net/literature/1204006,"Track-based underlying event measurements in pp collisions at sqrt{s} = 900 GeV and 7 TeV with the ATLAS Detector at the LHC"
1204038,"","",https://inspirehep.net/literature/1204038,"Measurement of jet production in proton-proton collisions at 7 TeV centre-of-mass energy with the ATLAS Detector"
1204039,"","",https://inspirehep.net/literature/1204039,"Measurement of differential cross section and fragmentation of jets from tracks in proton-proton collisions at center-of-mass energy $\sqrt{s}=7$ TeV with the ATLAS detector"
1204050,"","",https://inspirehep.net/literature/1204050,"Jet energy scale and its systematic uncertainty in proton-proton collisions at sqrt(s)=7 TeV in ATLAS 2010 data"
1204082,"","",https://inspirehep.net/literature/1204082,"Measurement of the production cross section for Z/γ∗ in association with jets in pp collisions at √s = 7 TeV with the ATLAS Detector"
1204085,"","",https://inspirehep.net/literature/1204085,"Central charged-particle multiplicities in pp interactions with |$eta$| < 0.8 and pt > 0.5 and 1 GeV measured with the ATLAS detector at the LHC"
1204103,"","",https://inspirehep.net/literature/1204103,"Measurement of the centrality dependence of charged particle spectra and RCP in lead-lead collisions at √sNN = 2.76 TeV with the ATLAS detector at the LHC"
1204122,"","",https://inspirehep.net/literature/1204122,"Measurement of the production cross section for W-bosons in association with jets in $pp$ collisions using 33 pb-1 at sqrt(s) = 7 TeV with the ATLAS detector"
1204126,"","",https://inspirehep.net/literature/1204126,"Measurement of the inclusive and dijet cross section of b-jets in pp collisions at $\sqrt{s}=7$ TeV with the ATLAS detector"
1204155,"","",https://inspirehep.net/literature/1204155,"Search for Doubly Charged Higgs Boson Production in Like-sign Muon Pairs in pp Collisions at √s=7 TeV"
1204268,"","",https://inspirehep.net/literature/1204268,"Measurement of the centrality dependence of open heavy flavour production in lead-lead collisions at sqrts = 2.76 TeV with the ATLAS detector"
1204296,"","",https://inspirehep.net/literature/1204296,"Measurement of the correlation of jets with high $p_{T}$ isolated prompt photons in lead-lead collisions at $sqrt{s_{NN}} =2.76}$ TeV with the ATLAS detector at the LHC"
1204297,"","",https://inspirehep.net/literature/1204297,"Measurement of the charged particle spectra in PbPb collisions at sqn=2.76TeV with the ATLAS detector at the LHC"
1204301,"","",https://inspirehep.net/literature/1204301,"Measurement of the azimuthal dependence of inclusive jet yields in Pb+Pb collisions at sqrt(s) = 2.76 TeV with the ATLAS detector"
1204317,"","",https://inspirehep.net/literature/1204317,"Identification and Tagging of Double b-hadron jets with the ATLAS Detector"
1204336,"","",https://inspirehep.net/literature/1204336,"Measurement of the flavour composition of dijet events in pp collisions at sqrt(s) = 7 TeV with the ATLAS detector"
1204355,"","",https://inspirehep.net/literature/1204355,"Measurement of the inclusive jet cross section in pp collisions at $\sqrt{s}=2.76$TeV and comparison to the inclusive jet cross section at $\sqrt{s}=7$TeV using the ATLAS detector"
1220030,"","",https://inspirehep.net/literature/1220030,"Forward di-hadron asymmetries from $p^{} + p^{\uparrow(\downarrow)} + p$ at $\sqrt{s}$ = 200 GeV at STAR"
1220184,"",10.2172/1127914,https://inspirehep.net/literature/1220184,"Search for Contact Interactions in the Dimuon Channel in $pp$ Collisions at $\sqrt{s} = 7$ TeV at CMS"
1220301,"","",https://inspirehep.net/literature/1220301,"Measurements of high-$p_T$ identified hadron spectra in p+p and Au+Au collisions at RHIC"
1220414,"","",https://inspirehep.net/literature/1220414,"Transverse Spin Asymmetries in Neutral Strange Particle Production"
1220424,"","",https://inspirehep.net/literature/1220424,"Neutral Strange Particle Production in Relativistic Cu+Cu Collisions at $\sqrt{s_{NN}}$ = 200 GeV"
1221110,"","",https://inspirehep.net/literature/1221110,"Non-Photonic Electron Angular Correlations with Charged Hadrons from the STAR Experiment: First Measurement of Bottom Contribution to Non-Photonic Electrons at RHIC"
1221121,"",10.7275/nmcf-qp76,https://inspirehep.net/literature/1221121,"Understanding Hard Interaction in QCD and the Search for the Gluon Spin Contribution to the Spin of the Proton"
1221566,"","",https://inspirehep.net/literature/1221566,"Azimuthal Anisotropy Measurement of Neutral Pion and Direct Photon in $\sqrt{s_{NN}}$ = 200 GeV Au + Au Collisions at RHIC-PHENIX"
1221574,"","",https://inspirehep.net/literature/1221574,"$J/\psi$ suppression and elliptic flow in 200 GeV Au+Au collisions at the mid rapidity region of the PHENIX experiment"
1229611,"",10.3204/DESY-PROC-2012-02/3,https://inspirehep.net/literature/1229611,"Drell-Yan lepton pair production at the Tevatron and LHC in the $k_T$-factorization approach"
1229683,"",10.3204/DESY-PROC-2012-02/145,https://inspirehep.net/literature/1229683,"Inclusive low mass Drell-Yan production in the forward region at $\sqrt{s}$ = 7-TeV"
1229703,"",10.3204/DESY-PROC-2012-02/322,https://inspirehep.net/literature/1229703,"Transverse momentum dependent parton distributions at an electron-ion collider"
1229722,"",10.3204/DESY-PROC-2012-02/136,https://inspirehep.net/literature/1229722,"New determination of the nonperturbative form factor in QCD transverse-momentum resummation for vector boson production"
1231054,"","",https://inspirehep.net/literature/1231054,"La physique des (di)muons dans ALICE au LHC : analyse en collisions pp $\sqrt{s}$ = 7 TeV) et Pb-Pb ($\sqrt{s_NN}$ = 2.76 TeV) des résonances de basses masses ($\rho, \omega, \phi$) et étude d'un trajectographe en pixels de Silicium dans l'ouverture du spectromètre"
1231089,"","",https://inspirehep.net/literature/1231089,"Study of Drell-Yan process in CMS experiment at Large Hadron Collider"
1231106,"","",https://inspirehep.net/literature/1231106,"Study of Heavy Flavours from Muons Measured with the ALICE Detector in Proton-Proton and Heavy-Ion Collisions at the CERN-LHC"
1231171,"","",https://inspirehep.net/literature/1231171,"The Measurement of the Production Cross Section Ratio of Identified Hadrons and the Calibration of the Magnetic Distortion in RICH1 at LHCb"
1231212,"","",https://inspirehep.net/literature/1231212,"Hadron muoproduction at the COMPASS experiment"
1231213,"","",https://inspirehep.net/literature/1231213,"Measurement of transverse spin effects at the COMPASS Experiment"
1231216,"","",https://inspirehep.net/literature/1231216,"Study of T-odd parton distribution functions in polarised Drell-Yan processes at COMPASS"
1231233,"","",https://inspirehep.net/literature/1231233,"Search for Higgs boson in the $WW^{(\ast)}$ channel in ATLAS and drift time measurement in the liquid argon calorimeter in ATLAS"
1231331,"","",https://inspirehep.net/literature/1231331,"A measurement of the $CP$-violating phase $\phi{_s}$ in the decay $B{^0_s} \to J/\psi\phi$"
1231335,"","",https://inspirehep.net/literature/1231335,"Jet physics with the ATLAS experiment at the LHC"
1251316,"","",https://inspirehep.net/literature/1251316,"Monte Carlo simulations of hard QCD radiation"
1258204,"","",https://inspirehep.net/literature/1258204,"Measurement of the inclusive $\phi$ cross-section in $pp$ collisions at $\sqrt{s}=7\,\rm{TeV}$ with the LHCb experiment"
1258241,"","",https://inspirehep.net/literature/1258241,"Updated measurements of $W$ and $Z$ production at $\sqrt{s}$ = 7 TeV with the LHCb experiment"
1258275,"","",https://inspirehep.net/literature/1258275,"Inclusive low mass Drell-Yan production in the forward region at $\sqrt{s}$ = 7 TeV"
1288280,"","",https://inspirehep.net/literature/1288280,"Probing the Proton's Quark Dynamics in Semi-inclusive Pion Electroproduction"
1296391,"","",https://inspirehep.net/literature/1296391,"Measurement of Jet Production in Association with a W Boson at ATLAS"
1306304,1407.3272,10.1103/PhysRevD.90.054029,https://inspirehep.net/literature/1306304,"Fragmentation in Jets at NNLO"
1316505,1409.4359,10.1103/PhysRevD.91.012002,https://inspirehep.net/literature/1316505,"Measurement of Differential Production Cross Section for $Z/\gamma^*$ Bosons in Association with Jets in $p\bar{p}$ Collisions at $\sqrt{s}=1.96$ TeV"
1332079,"","",https://inspirehep.net/literature/1332079,"Improving predictions for collider observables by consistently combining fixed order calculations with resummed results in perturbation theory"
1340178,"",10.1088/1674-1137/34/9/018,https://inspirehep.net/literature/1340178,"Recent results from the HERMES experiment"
1375863,"","",https://inspirehep.net/literature/1375863,"Description of Drell-Yan pair production in a phenomenological parton model"
1375871,"","",https://inspirehep.net/literature/1375871,"Quark off-shellness effect on parton distributions"
1380452,1506.09173,10.1140/epjc/s10052-015-3809-7,https://inspirehep.net/literature/1380452,"Search for long-lived heavy charged particles using a ring imaging Cherenkov technique at LHCb"
1381991,"","",https://inspirehep.net/literature/1381991,"Low temperature polarized target for spin structure studies of nucleons at COMPASS"
1391315,1509.00209,10.13130/carrazza-stefano_phd2015-07-06,https://inspirehep.net/literature/1391315,"Parton distribution functions with QED corrections"
1395660,"",10.1063/1.3647146,https://inspirehep.net/literature/1395660,"Transverse momentum dependent quark densities from Lattice QCD"
1429495,"","",https://inspirehep.net/literature/1429495,"Two-particle correlations as a function of relative azimuthal angle and pseudorapidity in proton-proton collisions registered by the ALICE experiment"
1429541,"","",https://inspirehep.net/literature/1429541,"Measurement of the low mass Drell-Yan cross section in the di-muon channel in proton-proton collisions at $\sqrt {s}$ = 7 TeV with the ATLAS detector"
1429562,"","",https://inspirehep.net/literature/1429562,"Measurements of vector boson production in association with jets at the LHC using the ATLAS detector"
1429572,"","",https://inspirehep.net/literature/1429572,"Inclusive and Differential Cross-Section Measurements of $t$-channel single top-quark production at $\sqrt{s} = 7$ TeV with the ATLAS detector"
1452600,"",10.14989/doctor.k19486,https://inspirehep.net/literature/1452600,"Nuclear modification of electron yields from charm and bottom hadrons in Au$+$Au collisions at $\sqrt{s_{NN}}$ = 200 GeV"
1493030,"","",https://inspirehep.net/literature/1493030,"Flavor and Evolution Effects in TMD Phenomenology"
1503587,"","",https://inspirehep.net/literature/1503587,"Double Drell-Yan measurement, heavy Higgs searches in the four leptons final state and forward muons performance with the ATLAS detector."
1589457,1704.01031,"",https://inspirehep.net/literature/1589457,"QCD Radiative Corrections to Higgs Physics"
1597604,"","",https://inspirehep.net/literature/1597604,"Measurement of Collins asymmetries in inclusive production of pion pairs at $BaBar$"
1623972,"","",https://inspirehep.net/literature/1623972,"Search for Unparticles in Z and Missing Transverse Energy with the CMS Detector"
1635579,"","",https://inspirehep.net/literature/1635579,"Perturbative QCD corrections to processes at the LHC"
1653327,"","",https://inspirehep.net/literature/1653327,"Production of $Z$ Bosons in Proton-Proton Collisions at $\sqrt{s}$ = 10 TeV: Expectations for Early Measurements at the ATLAS Experiment"
1662301,1803.04413,10.1007/JHEP09(2018)055,https://inspirehep.net/literature/1662301,"From Underlying Event Sensitive To Insensitive: Factorization and Resummation"
1667807,"","",https://inspirehep.net/literature/1667807,"Physics with jets in association with a $Z$ boson in pp-collisions with the ATLAS detector at the Large Hadron Collider"
1671166,"","",https://inspirehep.net/literature/1671166,"Inclusive jets and exclusive central particle production at the Tevatron"
1672961,1805.04691,10.1103/PhysRevD.98.092004,https://inspirehep.net/literature/1672961,"Measurement of dijet azimuthal decorrelations in $pp$ collisions at $\sqrt{s}=8$ TeV with the ATLAS detector and determination of the strong coupling"
1678170,"",10.1184/R1/6721421.v1,https://inspirehep.net/literature/1678170,"Search for Supersymmetry Using Leptons and Jets and No Missing Transverse Energy"
1678197,"","",https://inspirehep.net/literature/1678197,"Measurements of Drell-Yan Angular Distributions and the Transverse Boer-Mulders Structure Function"
1678198,"","",https://inspirehep.net/literature/1678198,"Spectator model for TMDs"
1692247,"","",https://inspirehep.net/literature/1692247,"Physics with Electroweak Gauge Bosons at LHCb"
1692269,"","",https://inspirehep.net/literature/1692269,"ATLAS measurements of photons, jets and subjets"
1725056,"","",https://inspirehep.net/literature/1725056,"Polarized partons in hadrons at high energy: The structure of hadrons from single and double parton interactions"
1752358,1909.00697,10.1007/JHEP11(2019)100,https://inspirehep.net/literature/1752358,"Relating amplitude and PDF factorisation through Wilson-line geometries"
1761393,"","",https://inspirehep.net/literature/1761393,"Threshold resummation effects on the parton distribution function of the pion and time-reversal-odd single-spin asymmetries"
1773789,"","",https://inspirehep.net/literature/1773789,"Study of the Drell Yan process $q\bar{q}\to Z /gamma^{*}\to\mu^+\mu^-$ in $pp$ collisions using CMS detector at LHC"
1775051,"","",https://inspirehep.net/literature/1775051,"Measurements of Inclusive and Differential Cross-sections of Single-top $t$-channel Production at $\sqrt {s}$ = 8 TeV with the CMS Detector"
1778641,"",10.17638/03015801,https://inspirehep.net/literature/1778641,"$\Lambda^+_c$ baryon production measurements with the ALICE experiment at the LHC"
1780772,"","",https://inspirehep.net/literature/1780772,"Boosting to the top: measurements of boosted top quarks and Higgs bosons with the ATLAS detector at the Large Hadron Collider"
1793518,"",10.15496/publikation-40816,https://inspirehep.net/literature/1793518,"Studies of Parton Distributions in Nuclei"
1793970,"","",https://inspirehep.net/literature/1793970,"The Higgs From Aμ To Zμ: Higgs Boson Cross Section Measurements Using Diphoton And Four Lepton Decays At 13 Tev"
1831010,"","",https://inspirehep.net/literature/1831010,"Measurement of target single-spin asymmetry in charged kaon electroproduction on a transversely polarized $^3$He target"
1834383,"","",https://inspirehep.net/literature/1834383,"Study of associated W and Z Boson production in proton-proton collisions with the CMS detector at the Large Hadron Collider"
1837420,"","",https://inspirehep.net/literature/1837420,"The Drell-Yan Process"
1851131,2103.06810,10.1103/PhysRevD.104.032005,https://inspirehep.net/literature/1851131,"Precise measurement of the $f_s/f_d$ ratio of fragmentation fractions and of $B^0_s$ decay branching fractions"
1859402,"","",https://inspirehep.net/literature/1859402,"High Energy Resummation in Quantum Chromo–Dynamics"
1859831,"","",https://inspirehep.net/literature/1859831,"Infrared QCD resummations at hadron colliders"
1868618,"",10.6094/UNIFR/194834,https://inspirehep.net/literature/1868618,"Search for $t\bar{t}H\;(H\rightarrow b\bar{b})$ Production in the Lepton + Jets Channel and Quark Flavour Tagging with Deep Learning at the ATLAS Experiment"
2015024,"",10.5445/IR/1000141645,https://inspirehep.net/literature/2015024,"Measurements of the tt̄H(bb̄) process with neural networks at the CMS experiment : current status and future prospects"
2038724,"",10.1007/978-3-031-39442-3,https://inspirehep.net/literature/2038724,"The Beauty and the Boost: A Higgs Boson Tale: Measurements of Higgs Boson Production at High Energy in Decays to Bottom Quarks and Their Interpretations with the ATLAS Experiment at the LHC"
2649066,"","",https://inspirehep.net/literature/2649066,"Determination of the strong coupling $\alpha_{\mathrm{s}}$ from transverse energy-energy correlations in multi-jet events at $\sqrt{s} = 13\;\mbox{TeV}$ with the ATLAS detector"
2654279,"","",https://inspirehep.net/literature/2654279,"Search for heavy resonances decaying into a Z boson and a Higgs boson with the ATLAS detector"
2669575,2306.09495,10.1103/PhysRevD.110.034009,https://inspirehep.net/literature/2669575,"Transverse momentum dependent factorization for SIDIS at next-to-leading power"
2680210,"","",https://inspirehep.net/literature/2680210,"High-energy factorization, TMD, off-shell amplitudes and nuclear effects"
2746194,"",10.33612/diss.839099302,https://inspirehep.net/literature/2746194,"Studies of generalized transverse momentum dependent gluon distributions in diffractive processes"
2872084,"",10.25365/thesis.77562,https://inspirehep.net/literature/2872084,"Kinematic power corrections in Drell-Yan processes"
